path,label
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000591.jpg,Aston Martin V8 Vantage Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002455.jpg,BMW 6 Series Convertible 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010712.jpg,Hyundai Veloster Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013355.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005270.jpg,Chevrolet Avalanche Crew Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009536.jpg,Ford E-Series Wagon Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006150.jpg,Chrysler Aspen SUV 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004638.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011474.jpg,Hyundai Azera Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015256.jpg,Toyota Sequoia SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014850.jpg,Suzuki Aerio Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010519.jpg,Honda Accord Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/016083.jpg,Volvo XC90 SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008448.jpg,Ferrari 458 Italia Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015972.jpg,Volvo 240 Sedan 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006927.jpg,Dodge Caravan Minivan 1997
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008710.jpg,Ford Mustang Convertible 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006623.jpg,Daewoo Nubira Wagon 2002
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012689.jpg,Land Rover Range Rover SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007160.jpg,Dodge Sprinter Cargo Van 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013456.jpg,Mercedes-Benz E-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/016127.jpg,smart fortwo Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008152.jpg,FIAT 500 Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005650.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015495.jpg,Toyota Corolla Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011675.jpg,Infiniti QX56 SUV 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002427.jpg,BMW 3 Series Wagon 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002960.jpg,BMW X3 SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001770.jpg,Audi S5 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003394.jpg,Bentley Continental GT Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013566.jpg,Mercedes-Benz S-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010387.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006298.jpg,Chrysler Town and Country Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009268.jpg,Ford F-150 Regular Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000853.jpg,Aston Martin Virage Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005024.jpg,Chevrolet Tahoe Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013015.jpg,Mazda Tribute SUV 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008397.jpg,Ferrari 458 Italia Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002784.jpg,BMW M3 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000128.jpg,Acura RL Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003714.jpg,Bugatti Veyron 16.4 Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012965.jpg,Maybach Landaulet Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009445.jpg,Ford Focus Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001466.jpg,Audi TT Hatchback 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004191.jpg,Cadillac SRX SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011855.jpg,Jeep Patriot SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000773.jpg,Aston Martin Virage Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007553.jpg,Dodge Challenger SRT8 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013647.jpg,Mercedes-Benz Sprinter Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013673.jpg,Mitsubishi Lancer Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013403.jpg,Mercedes-Benz SL-Class Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010234.jpg,HUMMER H3T Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000976.jpg,Audi A5 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001857.jpg,Audi S4 Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007188.jpg,Dodge Sprinter Cargo Van 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005941.jpg,Chevrolet Silverado 1500 Extended Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009843.jpg,GMC Yukon Hybrid SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/016179.jpg,smart fortwo Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004666.jpg,Chevrolet Traverse SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004917.jpg,Chevrolet Impala Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010394.jpg,Honda Odyssey Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004535.jpg,Chevrolet Corvette ZR1 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012760.jpg,Land Rover LR2 SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011494.jpg,Hyundai Azera Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/016048.jpg,Volvo XC90 SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009307.jpg,Ford F-150 Regular Cab 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011633.jpg,Infiniti QX56 SUV 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013909.jpg,Nissan NV Passenger Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010047.jpg,GMC Savana Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010634.jpg,Honda Accord Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012264.jpg,Jeep Compass SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001178.jpg,Audi R8 Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007687.jpg,Dodge Durango SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015955.jpg,Volvo 240 Sedan 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011273.jpg,Hyundai Genesis Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007006.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004575.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009950.jpg,GMC Canyon Extended Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003307.jpg,Bentley Mulsanne Sedan 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009648.jpg,GMC Terrain SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000436.jpg,Acura Integra Type R 2001
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006541.jpg,Chrysler PT Cruiser Convertible 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007469.jpg,Dodge Magnum Wagon 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008237.jpg,Ferrari FF Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002895.jpg,BMW M6 Convertible 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002146.jpg,BMW 1 Series Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015086.jpg,Suzuki SX4 Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015407.jpg,Toyota Camry Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012062.jpg,Jeep Liberty SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005815.jpg,Chevrolet Monte Carlo Coupe 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014167.jpg,Plymouth Neon Coupe 1999
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011408.jpg,Hyundai Elantra Touring Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004804.jpg,Chevrolet Camaro Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014296.jpg,Ram C/V Cargo Van Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003770.jpg,Buick Regal GS 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007844.jpg,Dodge Charger Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012137.jpg,Jeep Grand Cherokee SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014995.jpg,Suzuki Kizashi Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000726.jpg,Aston Martin V8 Vantage Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013927.jpg,Nissan Juke Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003071.jpg,BMW Z4 Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012633.jpg,Land Rover Range Rover SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002513.jpg,BMW 6 Series Convertible 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008883.jpg,Ford Expedition EL SUV 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015189.jpg,Tesla Model S Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015268.jpg,Toyota Sequoia SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000597.jpg,Aston Martin V8 Vantage Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012462.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003557.jpg,Bentley Continental Flying Spur Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000340.jpg,Acura TSX Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003178.jpg,Bentley Continental Supersports Conv. Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000193.jpg,Acura TL Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002587.jpg,BMW X5 SUV 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007132.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006286.jpg,Chrysler Town and Country Minivan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005642.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003244.jpg,Bentley Arnage Sedan 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008632.jpg,Ford F-450 Super Duty Crew Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005544.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014758.jpg,Spyker C8 Coupe 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001358.jpg,Audi 100 Sedan 1994
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009521.jpg,Ford E-Series Wagon Van 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014389.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014632.jpg,Scion xD Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005311.jpg,Chevrolet Cobalt SS 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003422.jpg,Bentley Continental GT Coupe 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009040.jpg,Ford Ranger SuperCab 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011307.jpg,Hyundai Sonata Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006824.jpg,Dodge Caliber Wagon 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009868.jpg,GMC Acadia SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005155.jpg,Chevrolet Express Cargo Van 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002990.jpg,BMW X3 SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015865.jpg,Volvo C30 Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000088.jpg,AM General Hummer SUV 2000
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006484.jpg,Chrysler Crossfire Convertible 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014207.jpg,Porsche Panamera Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008144.jpg,FIAT 500 Convertible 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001554.jpg,Audi S6 Sedan 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011113.jpg,Hyundai Elantra Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007928.jpg,Dodge Charger SRT-8 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/000305.jpg,Acura TL Type-S 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001230.jpg,Audi V8 Sedan 1994
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012782.jpg,Lincoln Town Car Sedan 2011
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009201.jpg,Ford F-150 Regular Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013805.jpg,Nissan Leaf Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/004052.jpg,Cadillac CTS-V Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006192.jpg,Chrysler Sebring Convertible 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005747.jpg,Chevrolet Express Van 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010707.jpg,Hyundai Veloster Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006780.jpg,Dodge Caliber Wagon 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015431.jpg,Toyota Corolla Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002816.jpg,BMW M5 Sedan 2010
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006886.jpg,Dodge Caravan Minivan 1997
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/015668.jpg,Volkswagen Golf Hatchback 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011610.jpg,Infiniti G Coupe IPL 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013549.jpg,Mercedes-Benz S-Class Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/006092.jpg,Chevrolet Silverado 1500 Regular Cab 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001921.jpg,Audi S4 Sedan 2007
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011726.jpg,Isuzu Ascender SUV 2008
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/008966.jpg,Ford Edge SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/003957.jpg,Buick Verano Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010779.jpg,Hyundai Santa Fe SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/005516.jpg,Chevrolet TrailBlazer SS 2009
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/007258.jpg,Dodge Journey SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/014021.jpg,Nissan 240SX Coupe 1998
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/011020.jpg,Hyundai Sonata Hybrid Sedan 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/013229.jpg,Mercedes-Benz 300-Class Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/012016.jpg,Jeep Wrangler SUV 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/002043.jpg,Audi TT RS Coupe 2012
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/010130.jpg,Geo Metro Convertible 1993
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/009175.jpg,Ford GT Coupe 2006
/content/drive/My Drive/基於深度學習之視覺辨識專論/HW1/training_data/001404.jpg,Audi 100 Wagon 1994
